uttr_id	spkr_id	language	split	gender	age	duration	file
POL071_62	POL071	POL	TRA		49	3.75	Polish/wav/071/PL071_62.wav
BUL045_3	BUL045	BUL	TRA	female	21	9.3125	Bulgarian/wav/045/BG045_3.wav
POL092_33	POL092	POL	TRA		49	11.25	Polish/wav/092/PL092_33.wav
BUL049_53	BUL049	BUL	TRA	male	48	5.375	Bulgarian/wav/049/BG049_53.wav
HRV030_25	HRV030	HRV	TRA	male	16	3.3500625	Croatian/wav/030/CR030_25.wav
HRV071_7	HRV071	HRV	TRA	female	31	14.1500625	Croatian/wav/071/CR071_7.wav
CZE004_138	CZE004	CZE	TRA	female	58	15.186125	Czech/wav/004/CZ004_138.wav
UKR034_92	UKR034	UKR	TRA	female	16	4.1875	Ukrainian/wav/034/UA034_92.wav
POL074_87	POL074	POL	TRA		50	3.4375	Polish/wav/074/PL074_87.wav
UKR030_103	UKR030	UKR	TRA	female	36	3.0625	Ukrainian/wav/030/UA030_103.wav
POL091_25	POL091	POL	TRA		23	5.3125	Polish/wav/091/PL091_25.wav
RUS059_80	RUS059	RUS	TRA	male	23	17.825125	Russian/wav/059/RU059_80.wav
UKR099_74	UKR099	UKR	TRA	male	56	5.5	Ukrainian/wav/099/UA099_74.wav
RUS035_83	RUS035	RUS	TRA	female	49	7.862625	Russian/wav/035/RU035_83.wav
BUL020_99	BUL020	BUL	TRA	female	33	14.125	Bulgarian/wav/020/BG020_99.wav
CZE012_51	CZE012	CZE	TRA	male	17	8.62425	Czech/wav/012/CZ012_51.wav
RUS058_42	RUS058	RUS	TRA	male	48	25.925125	Russian/wav/058/RU058_42.wav
RUS016_46	RUS016	RUS	TRA	female	49	6.225125	Russian/wav/016/RU016_46.wav
BUL039_91	BUL039	BUL	TRA	female	40	5.375	Bulgarian/wav/039/BG039_91.wav
BUL088_65	BUL088	BUL	TRA	female	23	8.75	Bulgarian/wav/088/BG088_65.wav
CZE070_3	CZE070	CZE	TRA	female	23	8.43675	Czech/wav/070/CZ070_3.wav
POL076_39	POL076	POL	TRA		23	14.3125	Polish/wav/076/PL076_39.wav
HRV002_42	HRV002	HRV	TRA	female	18	16.4600625	Croatian/wav/002/CR002_42.wav
UKR077_63	UKR077	UKR	TRA	female	36	4.4375	Ukrainian/wav/077/UA077_63.wav
CZE035_93	CZE035	CZE	TRA	female	21	4.9370625	Czech/wav/035/CZ035_93.wav
BUL097_82	BUL097	BUL	TRA	male	15	9.25	Bulgarian/wav/097/BG097_82.wav
HRV090_24	HRV090	HRV	TRA	female	21	11.0200625	Croatian/wav/090/CR090_24.wav
HRV063_8	HRV063	HRV	TRA	male	29	14.5300625	Croatian/wav/063/CR063_8.wav
BUL104_69	BUL104	BUL	TRA	female	18	16.6875	Bulgarian/wav/104/BG104_69.wav
HRV001_60	HRV001	HRV	TRA	male	27	8.7600625	Croatian/wav/001/CR001_60.wav
POL060_4	POL060	POL	TRA		23	5.8125	Polish/wav/060/PL060_4.wav
POL075_40	POL075	POL	TRA		40	4.3125	Polish/wav/075/PL075_40.wav
UKR054_94	UKR054	UKR	TRA	female	47	5.5625	Ukrainian/wav/054/UA054_94.wav
BUL102_98	BUL102	BUL	TRA	female	53	21.4375	Bulgarian/wav/102/BG102_98.wav
BUL070_114	BUL070	BUL	TRA	male	34	8.6875	Bulgarian/wav/070/BG070_114.wav
BUL077_32	BUL077	BUL	TRA	male	23	11.75	Bulgarian/wav/077/BG077_32.wav
UKR015_57	UKR015	UKR	TRA	female	18	4.125	Ukrainian/wav/015/UA015_57.wav
RUS121_3	RUS121	RUS	TRA	female	25	14.0100625	Russian/wav/121/RU121_3.wav
UKR004_98	UKR004	UKR	TRA	male	22	3.375	Ukrainian/wav/004/UA004_98.wav
HRV020_47	HRV020	HRV	TRA	male	16	4.9000625	Croatian/wav/020/CR020_47.wav
POL014_99	POL014	POL	TRA	female	51	6.125	Polish/wav/014/PL014_99.wav
CZE051_125	CZE051	CZE	TRA	male	25	16.561	Czech/wav/051/CZ051_125.wav
BUL079_63	BUL079	BUL	TRA	female	22	8.6875	Bulgarian/wav/079/BG079_63.wav
CZE051_56	CZE051	CZE	TRA	male	25	4.312125	Czech/wav/051/CZ051_56.wav
BUL064_116	BUL064	BUL	TRA	male	23	13.3125	Bulgarian/wav/064/BG064_116.wav
HRV005_36	HRV005	HRV	TRA	female	78	11.1000625	Croatian/wav/005/CR005_36.wav
UKR034_42	UKR034	UKR	TRA	female	16	3.0	Ukrainian/wav/034/UA034_42.wav
RUS025_52	RUS025	RUS	TRA	male	21	4.152625	Russian/wav/025/RU025_52.wav
UKR020_96	UKR020	UKR	TRA	female	48	3.75	Ukrainian/wav/020/UA020_96.wav
HRV029_29	HRV029	HRV	TRA	female	16	17.3700625	Croatian/wav/029/CR029_29.wav
CZE034_60	CZE034	CZE	TRA	female	21	9.874125	Czech/wav/034/CZ034_60.wav
CZE052_12	CZE052	CZE	TRA	male	22	14.43625	Czech/wav/052/CZ052_12.wav
RUS088_3	RUS088	RUS	TRA	male	24	15.875125	Russian/wav/088/RU088_3.wav
POL081_61	POL081	POL	TRA		43	5.375	Polish/wav/081/PL081_61.wav
HRV093_5	HRV093	HRV	TRA	male	27	10.1000625	Croatian/wav/093/CR093_5.wav
HRV001_38	HRV001	HRV	TRA	male	27	11.0900625	Croatian/wav/001/CR001_38.wav
CZE075_101	CZE075	CZE	TRA	male	22	11.124	Czech/wav/075/CZ075_101.wav
RUS032_74	RUS032	RUS	TRA	male	25	3.819125	Russian/wav/032/RU032_74.wav
HRV083_76	HRV083	HRV	TRA	female	19	5.0900625	Croatian/wav/083/CR083_76.wav
UKR090_60	UKR090	UKR	TRA	female	24	3.9375	Ukrainian/wav/090/UA090_60.wav
RUS046_51	RUS046	RUS	TRA	male	20	13.095125	Russian/wav/046/RU046_51.wav
HRV015_13	HRV015	HRV	TRA	female	37	6.5000625	Croatian/wav/015/CR015_13.wav
BUL101_73	BUL101	BUL	TRA	female	49	6.1875	Bulgarian/wav/101/BG101_73.wav
POL075_38	POL075	POL	TRA		40	3.1875	Polish/wav/075/PL075_38.wav
RUS098_14	RUS098	RUS	TRA	male	25	6.225125	Russian/wav/098/RU098_14.wav
CZE005_26	CZE005	CZE	TRA	male	28	8.43675	Czech/wav/005/CZ005_26.wav
BUL114_97	BUL114	BUL	TRA	male	22	9.25	Bulgarian/wav/114/BG114_97.wav
POL077_11	POL077	POL	TRA		42	12.4375	Polish/wav/077/PL077_11.wav
POL068_3	POL068	POL	TRA		23	7.125	Polish/wav/068/PL068_3.wav
CZE074_19	CZE074	CZE	TRA	male	23	9.1866875	Czech/wav/074/CZ074_19.wav
CZE014_87	CZE014	CZE	TRA	female	21	7.374375	Czech/wav/014/CZ014_87.wav
HRV093_35	HRV093	HRV	TRA	male	27	8.7100625	Croatian/wav/093/CR093_35.wav
BUL069_12	BUL069	BUL	TRA	female	40	6.375	Bulgarian/wav/069/BG069_12.wav
RUS101_2	RUS101	RUS	TRA	female	19	3.225125	Russian/wav/101/RU101_2.wav
POL026_2	POL026	POL	TRA	female	42	20.5625	Polish/wav/026/PL026_2.wav
RUS013_61	RUS013	RUS	TRA	male	24	7.025125	Russian/wav/013/RU013_61.wav
POL022_91	POL022	POL	TRA	female	43	7.4375	Polish/wav/022/PL022_91.wav
UKR096_108	UKR096	UKR	TRA	female	29	3.875	Ukrainian/wav/096/UA096_108.wav
HRV086_20	HRV086	HRV	TRA	female	16	9.6900625	Croatian/wav/086/CR086_20.wav
RUS014_78	RUS014	RUS	TRA	male	50	9.305125	Russian/wav/014/RU014_78.wav
CZE052_105	CZE052	CZE	TRA	male	22	7.374375	Czech/wav/052/CZ052_105.wav
UKR006_44	UKR006	UKR	TRA	female	57	4.625	Ukrainian/wav/006/UA006_44.wav
HRV075_57	HRV075	HRV	TRA	female	21	6.5100625	Croatian/wav/075/CR075_57.wav
POL054_1	POL054	POL	TRA		44	16.34375	Polish/wav/054/PL054_1.wav
BUL098_29	BUL098	BUL	TRA	male	15	7.6875	Bulgarian/wav/098/BG098_29.wav
HRV079_9	HRV079	HRV	TRA	female	23	6.2000625	Croatian/wav/079/CR079_9.wav
POL092_68	POL092	POL	TRA		49	10.8125	Polish/wav/092/PL092_68.wav
CZE065_44	CZE065	CZE	TRA	male	20	3.37475	Czech/wav/065/CZ065_44.wav
POL019_1	POL019	POL	TRA	male	23	3.75	Polish/wav/019/PL019_1.wav
POL034_80	POL034	POL	TRA		25	7.125	Polish/wav/034/PL034_80.wav
CZE061_29	CZE061	CZE	TRA	female	21	9.3741875	Czech/wav/061/CZ061_29.wav
CZE039_5	CZE039	CZE	TRA	male	20	15.8735625	Czech/wav/039/CZ039_5.wav
HRV008_61	HRV008	HRV	TRA	male	19	11.7500625	Croatian/wav/008/CR008_61.wav
POL071_76	POL071	POL	TRA		49	20.25	Polish/wav/071/PL071_76.wav
POL016_15	POL016	POL	TRA	female	23	7.25	Polish/wav/016/PL016_15.wav
BUL097_55	BUL097	BUL	TRA	male	15	15.625	Bulgarian/wav/097/BG097_55.wav
HRV025_27	HRV025	HRV	TRA	female	72	28.4500625	Croatian/wav/025/CR025_27.wav
CZE032_124	CZE032	CZE	TRA	female	24	19.2483125	Czech/wav/032/CZ032_124.wav
CZE071_86	CZE071	CZE	TRA	female	20	5.3120625	Czech/wav/071/CZ071_86.wav
HRV093_43	HRV093	HRV	TRA	male	27	12.9300625	Croatian/wav/093/CR093_43.wav
CZE022_17	CZE022	CZE	TRA	male	47	7.7493125	Czech/wav/022/CZ022_17.wav
BUL067_69	BUL067	BUL	TRA	female	61	10.625	Bulgarian/wav/067/BG067_69.wav
CZE044_68	CZE044	CZE	TRA	male	20	7.6868125	Czech/wav/044/CZ044_68.wav
CZE064_1	CZE064	CZE	TRA	male	22	6.999375	Czech/wav/064/CZ064_1.wav
BUL083_110	BUL083	BUL	TRA	female	22	3.4375	Bulgarian/wav/083/BG083_110.wav
CZE056_84	CZE056	CZE	TRA	male	22	5.2495625	Czech/wav/056/CZ056_84.wav
RUS039_30	RUS039	RUS	TRA	male	30	3.955125	Russian/wav/039/RU039_30.wav
CZE053_37	CZE053	CZE	TRA	male	20	6.062	Czech/wav/053/CZ053_37.wav
CZE027_5	CZE027	CZE	TRA	male	22	3.06225	Czech/wav/027/CZ027_5.wav
UKR067_84	UKR067	UKR	TRA	female	55	4.9375	Ukrainian/wav/067/UA067_84.wav
UKR035_45	UKR035	UKR	TRA	female	22	3.4375	Ukrainian/wav/035/UA035_45.wav
HRV019_7	HRV019	HRV	TRA	male	47	17.6100625	Croatian/wav/019/CR019_7.wav
POL024_52	POL024	POL	TRA	female	36	5.3125	Polish/wav/024/PL024_52.wav
CZE021_85	CZE021	CZE	TRA	female	19	9.3116875	Czech/wav/021/CZ021_85.wav
UKR034_41	UKR034	UKR	TRA	female	16	3.3125	Ukrainian/wav/034/UA034_41.wav
HRV066_33	HRV066	HRV	TRA	female	40	4.8100625	Croatian/wav/066/CR066_33.wav
UKR081_56	UKR081	UKR	TRA	female	37	3.875	Ukrainian/wav/081/UA081_56.wav
UKR088_23	UKR088	UKR	TRA	female	23	4.125	Ukrainian/wav/088/UA088_23.wav
HRV093_46	HRV093	HRV	TRA	male	27	8.9400625	Croatian/wav/093/CR093_46.wav
RUS067_66	RUS067	RUS	TRA	male	30	4.220125	Russian/wav/067/RU067_66.wav
HRV019_10	HRV019	HRV	TRA	male	47	15.5400625	Croatian/wav/019/CR019_10.wav
POL087_5	POL087	POL	TRA		22	6.5625	Polish/wav/087/PL087_5.wav
BUL066_66	BUL066	BUL	TRA	female	57	14.75	Bulgarian/wav/066/BG066_66.wav
CZE060_6	CZE060	CZE	TRA	male	21	12.686375	Czech/wav/060/CZ060_6.wav
CZE023_138	CZE023	CZE	TRA	female	25	13.2488125	Czech/wav/023/CZ023_138.wav
HRV083_208	HRV083	HRV	TRA	female	19	15.4700625	Croatian/wav/083/CR083_208.wav
RUS121_31	RUS121	RUS	TRA	female	25	5.2500625	Russian/wav/121/RU121_31.wav
RUS024_78	RUS024	RUS	TRA	male	21	10.132625	Russian/wav/024/RU024_78.wav
BUL111_116	BUL111	BUL	TRA	male	41	10.0	Bulgarian/wav/111/BG111_116.wav
BUL048_67	BUL048	BUL	TRA	female	45	9.4375	Bulgarian/wav/048/BG048_67.wav
RUS053_24	RUS053	RUS	TRA	female	49	16.925125	Russian/wav/053/RU053_24.wav
RUS066_2	RUS066	RUS	TRA	female	39	7.085125	Russian/wav/066/RU066_2.wav
CZE027_44	CZE027	CZE	TRA	male	22	22.1855	Czech/wav/027/CZ027_44.wav
HRV010_47	HRV010	HRV	TRA	male	25	4.4000625	Croatian/wav/010/CR010_47.wav
POL060_21	POL060	POL	TRA		23	6.875	Polish/wav/060/PL060_21.wav
BUL020_46	BUL020	BUL	TRA	female	33	10.3125	Bulgarian/wav/020/BG020_46.wav
RUS030_53	RUS030	RUS	TRA	male	21	12.825125	Russian/wav/030/RU030_53.wav
UKR067_4	UKR067	UKR	TRA	female	55	3.8125	Ukrainian/wav/067/UA067_4.wav
BUL043_104	BUL043	BUL	TRA	female	57	16.375	Bulgarian/wav/043/BG043_104.wav
BUL027_4	BUL027	BUL	TRA	male	59	12.3125	Bulgarian/wav/027/BG027_4.wav
UKR110_53	UKR110	UKR	TRA	female	24	4.0625	Ukrainian/wav/110/UA110_53.wav
BUL071_37	BUL071	BUL	TRA	male	20	4.4375	Bulgarian/wav/071/BG071_37.wav
RUS018_100	RUS018	RUS	TRA	male	21	7.525125	Russian/wav/018/RU018_100.wav
UKR097_97	UKR097	UKR	TRA	female	27	4.1875	Ukrainian/wav/097/UA097_97.wav
POL073_74	POL073	POL	TRA		42	31.75	Polish/wav/073/PL073_74.wav
POL019_82	POL019	POL	TRA	male	23	7.3125	Polish/wav/019/PL019_82.wav
POL032_70	POL032	POL	TRA		49	7.5	Polish/wav/032/PL032_70.wav
HRV013_19	HRV013	HRV	TRA	female	53	16.1600625	Croatian/wav/013/CR013_19.wav
UKR035_84	UKR035	UKR	TRA	female	22	3.1875	Ukrainian/wav/035/UA035_84.wav
RUS098_9	RUS098	RUS	TRA	male	25	4.585125	Russian/wav/098/RU098_9.wav
BUL049_26	BUL049	BUL	TRA	male	48	9.3125	Bulgarian/wav/049/BG049_26.wav
UKR098_26	UKR098	UKR	TRA	female	23	4.5	Ukrainian/wav/098/UA098_26.wav
POL078_59	POL078	POL	TRA		25	6.4375	Polish/wav/078/PL078_59.wav
RUS008_56	RUS008	RUS	TRA	female	25	5.125125	Russian/wav/008/RU008_56.wav
POL020_25	POL020	POL	TRA	male	25	17.1875	Polish/wav/020/PL020_25.wav
POL017_50	POL017	POL	TRA	female	23	9.3125	Polish/wav/017/PL017_50.wav
UKR084_75	UKR084	UKR	TRA	male	37	3.8125	Ukrainian/wav/084/UA084_75.wav
CZE015_33	CZE015	CZE	TRA	male	17	9.3116875	Czech/wav/015/CZ015_33.wav
HRV085_23	HRV085	HRV	TRA	male	39	6.8700625	Croatian/wav/085/CR085_23.wav
RUS087_115	RUS087	RUS	TRA	male	22	9.249125	Russian/wav/087/RU087_115.wav
BUL082_45	BUL082	BUL	TRA	male	22	5.0	Bulgarian/wav/082/BG082_45.wav
HRV066_23	HRV066	HRV	TRA	female	40	27.3300625	Croatian/wav/066/CR066_23.wav
BUL043_25	BUL043	BUL	TRA	female	57	10.5	Bulgarian/wav/043/BG043_25.wav
BUL039_2	BUL039	BUL	TRA	female	40	10.4375	Bulgarian/wav/039/BG039_2.wav
RUS056_20	RUS056	RUS	TRA	male	20	17.219125	Russian/wav/056/RU056_20.wav
POL022_48	POL022	POL	TRA	female	43	4.75	Polish/wav/022/PL022_48.wav
RUS066_42	RUS066	RUS	TRA	female	39	9.925125	Russian/wav/066/RU066_42.wav
POL070_99	POL070	POL	TRA		49	4.125	Polish/wav/070/PL070_99.wav
RUS084_2	RUS084	RUS	TRA	male	27	3.375125	Russian/wav/084/RU084_2.wav
UKR001_22	UKR001	UKR	TRA	male	24	4.75	Ukrainian/wav/001/UA001_22.wav
POL020_103	POL020	POL	TRA	male	25	12.3125	Polish/wav/020/PL020_103.wav
UKR043_74	UKR043	UKR	TRA	male	24	3.8125	Ukrainian/wav/043/UA043_74.wav
POL076_31	POL076	POL	TRA		23	8.3125	Polish/wav/076/PL076_31.wav
UKR058_82	UKR058	UKR	TRA	female	20	4.4375	Ukrainian/wav/058/UA058_82.wav
RUS006_25	RUS006	RUS	TRA	male	25	8.706625	Russian/wav/006/RU006_25.wav
HRV064_4	HRV064	HRV	TRA	female	45	4.4000625	Croatian/wav/064/CR064_4.wav
POL052_87	POL052	POL	TRA		24	6.5625	Polish/wav/052/PL052_87.wav
CZE047_12	CZE047	CZE	TRA	male	21	9.686625	Czech/wav/047/CZ047_12.wav
CZE029_97	CZE029	CZE	TRA	female	19	5.4995625	Czech/wav/029/CZ029_97.wav
HRV093_62	HRV093	HRV	TRA	male	27	3.8300625	Croatian/wav/093/CR093_62.wav
BUL049_16	BUL049	BUL	TRA	male	48	6.25	Bulgarian/wav/049/BG049_16.wav
BUL064_55	BUL064	BUL	TRA	male	23	14.625	Bulgarian/wav/064/BG064_55.wav
BUL018_57	BUL018	BUL	TRA	female	23	3.625	Bulgarian/wav/018/BG018_57.wav
UKR118_45	UKR118	UKR	TRA	female	23	6.0	Ukrainian/wav/118/UA118_45.wav
HRV059_22	HRV059	HRV	TRA	female	19	5.4500625	Croatian/wav/059/CR059_22.wav
CZE046_66	CZE046	CZE	TRA	female	25	4.624625	Czech/wav/046/CZ046_66.wav
UKR046_53	UKR046	UKR	TRA	female	23	4.9375	Ukrainian/wav/046/UA046_53.wav
RUS030_59	RUS030	RUS	TRA	male	21	13.925125	Russian/wav/030/RU030_59.wav
BUL020_90	BUL020	BUL	TRA	female	33	10.5625	Bulgarian/wav/020/BG020_90.wav
POL061_11	POL061	POL	TRA		42	12.8125	Polish/wav/061/PL061_11.wav
POL036_92	POL036	POL	TRA		40	16.0	Polish/wav/036/PL036_92.wav
UKR004_43	UKR004	UKR	TRA	male	22	4.75	Ukrainian/wav/004/UA004_43.wav
POL002_54	POL002	POL	TRA	male	21	13.25	Polish/wav/002/PL002_54.wav
RUS070_3	RUS070	RUS	TRA	female	27	6.825125	Russian/wav/070/RU070_3.wav
RUS029_18	RUS029	RUS	TRA	male	21	4.776625	Russian/wav/029/RU029_18.wav
UKR116_71	UKR116	UKR	TRA	female	31	4.0625	Ukrainian/wav/116/UA116_71.wav
BUL113_91	BUL113	BUL	TRA	male	44	6.9375	Bulgarian/wav/113/BG113_91.wav
UKR012_83	UKR012	UKR	TRA	female	18	4.25	Ukrainian/wav/012/UA012_83.wav
UKR060_22	UKR060	UKR	TRA	female	50	4.0625	Ukrainian/wav/060/UA060_22.wav
POL057_83	POL057	POL	TRA		53	15.0625	Polish/wav/057/PL057_83.wav
RUS058_41	RUS058	RUS	TRA	male	48	12.435125	Russian/wav/058/RU058_41.wav
POL008_9	POL008	POL	TRA	male	53	4.3125	Polish/wav/008/PL008_9.wav
UKR014_76	UKR014	UKR	TRA	female	47	5.1875	Ukrainian/wav/014/UA014_76.wav
POL089_33	POL089	POL	TRA		51	5.375	Polish/wav/089/PL089_33.wav
HRV077_8	HRV077	HRV	TRA	female	38	25.2900625	Croatian/wav/077/CR077_8.wav
BUL060_76	BUL060	BUL	TRA	male	23	6.25	Bulgarian/wav/060/BG060_76.wav
HRV003_44	HRV003	HRV	TRA	male	65	9.3700625	Croatian/wav/003/CR003_44.wav
RUS023_18	RUS023	RUS	TRA	male	21	11.412625	Russian/wav/023/RU023_18.wav
BUL087_90	BUL087	BUL	TRA	male	23	6.3125	Bulgarian/wav/087/BG087_90.wav
POL032_26	POL032	POL	TRA		49	8.75	Polish/wav/032/PL032_26.wav
BUL060_42	BUL060	BUL	TRA	male	23	5.75	Bulgarian/wav/060/BG060_42.wav
POL024_85	POL024	POL	TRA	female	36	6.3125	Polish/wav/024/PL024_85.wav
POL003_64	POL003	POL	TRA	male	40	10.6875	Polish/wav/003/PL003_64.wav
RUS121_105	RUS121	RUS	TRA	female	25	9.9050625	Russian/wav/121/RU121_105.wav
CZE066_86	CZE066	CZE	TRA	female	20	19.43575	Czech/wav/066/CZ066_86.wav
CZE023_48	CZE023	CZE	TRA	female	25	7.7493125	Czech/wav/023/CZ023_48.wav
POL028_80	POL028	POL	TRA		42	4.5	Polish/wav/028/PL028_80.wav
HRV059_46	HRV059	HRV	TRA	female	19	19.2100625	Croatian/wav/059/CR059_46.wav
BUL111_44	BUL111	BUL	TRA	male	41	16.25	Bulgarian/wav/111/BG111_44.wav
HRV007_27	HRV007	HRV	TRA	female	33	19.4500625	Croatian/wav/007/CR007_27.wav
BUL065_99	BUL065	BUL	TRA	female	23	5.6875	Bulgarian/wav/065/BG065_99.wav
BUL067_47	BUL067	BUL	TRA	female	61	5.8125	Bulgarian/wav/067/BG067_47.wav
BUL083_32	BUL083	BUL	TRA	female	22	13.5	Bulgarian/wav/083/BG083_32.wav
RUS094_40	RUS094	RUS	TRA	female	26	3.259125	Russian/wav/094/RU094_40.wav
CZE052_135	CZE052	CZE	TRA	male	22	20.935625	Czech/wav/052/CZ052_135.wav
UKR027_79	UKR027	UKR	TRA	female	49	4.0	Ukrainian/wav/027/UA027_79.wav
HRV010_25	HRV010	HRV	TRA	male	25	14.6000625	Croatian/wav/010/CR010_25.wav
POL045_33	POL045	POL	TRA		40	4.625	Polish/wav/045/PL045_33.wav
POL025_87	POL025	POL	TRA	female	35	12.9375	Polish/wav/025/PL025_87.wav
UKR085_27	UKR085	UKR	TRA	male	67	5.0	Ukrainian/wav/085/UA085_27.wav
BUL089_7	BUL089	BUL	TRA	female	20	18.6875	Bulgarian/wav/089/BG089_7.wav
POL061_2	POL061	POL	TRA		42	5.25	Polish/wav/061/PL061_2.wav
HRV075_89	HRV075	HRV	TRA	female	21	3.5600625	Croatian/wav/075/CR075_89.wav
POL081_63	POL081	POL	TRA		43	3.625	Polish/wav/081/PL081_63.wav
RUS043_113	RUS043	RUS	TRA	female	38	3.742625	Russian/wav/043/RU043_113.wav
BUL111_102	BUL111	BUL	TRA	male	41	13.25	Bulgarian/wav/111/BG111_102.wav
CZE060_16	CZE060	CZE	TRA	male	21	6.6869375	Czech/wav/060/CZ060_16.wav
BUL104_73	BUL104	BUL	TRA	female	18	16.125	Bulgarian/wav/104/BG104_73.wav
RUS059_109	RUS059	RUS	TRA	male	23	7.985125	Russian/wav/059/RU059_109.wav
CZE055_48	CZE055	CZE	TRA	male	23	6.7494375	Czech/wav/055/CZ055_48.wav
HRV015_30	HRV015	HRV	TRA	female	37	9.1500625	Croatian/wav/015/CR015_30.wav
POL059_25	POL059	POL	TRA		40	7.0625	Polish/wav/059/PL059_25.wav
CZE035_102	CZE035	CZE	TRA	female	21	8.37425	Czech/wav/035/CZ035_102.wav
RUS114_119	RUS114	RUS	TRA	female	21	5.010125	Russian/wav/114/RU114_119.wav
CZE060_76	CZE060	CZE	TRA	male	21	10.9990625	Czech/wav/060/CZ060_76.wav
HRV052_24	HRV052	HRV	TRA	male	53	9.4100625	Croatian/wav/052/CR052_24.wav
UKR052_29	UKR052	UKR	TRA	female	63	3.9375	Ukrainian/wav/052/UA052_29.wav
HRV061_31	HRV061	HRV	TRA	female	50	9.3700625	Croatian/wav/061/CR061_31.wav
RUS026_113	RUS026	RUS	TRA	female	21	6.099125	Russian/wav/026/RU026_113.wav
HRV069_13	HRV069	HRV	TRA	female	20	11.5100625	Croatian/wav/069/CR069_13.wav
UKR071_18	UKR071	UKR	TRA	male	44	3.6875	Ukrainian/wav/071/UA071_18.wav
UKR115_91	UKR115	UKR	TRA	male	31	5.75	Ukrainian/wav/115/UA115_91.wav
HRV080_48	HRV080	HRV	TRA	female	43	11.0600625	Croatian/wav/080/CR080_48.wav
BUL042_10	BUL042	BUL	TRA	female	51	4.8125	Bulgarian/wav/042/BG042_10.wav
UKR009_75	UKR009	UKR	TRA	male	22	4.3125	Ukrainian/wav/009/UA009_75.wav
CZE033_16	CZE033	CZE	TRA	male	18	3.43725	Czech/wav/033/CZ033_16.wav
BUL026_66	BUL026	BUL	TRA	male	30	10.625	Bulgarian/wav/026/BG026_66.wav
UKR017_51	UKR017	UKR	TRA	female	64	4.0625	Ukrainian/wav/017/UA017_51.wav
UKR008_4	UKR008	UKR	TRA	female	17	3.0625	Ukrainian/wav/008/UA008_4.wav
RUS085_21	RUS085	RUS	TRA	female	21	6.525125	Russian/wav/085/RU085_21.wav
CZE027_105	CZE027	CZE	TRA	male	22	8.87425	Czech/wav/027/CZ027_105.wav
HRV028_13	HRV028	HRV	TRA	male	25	17.4500625	Croatian/wav/028/CR028_13.wav
HRV032_47	HRV032	HRV	TRA	female	25	10.0300625	Croatian/wav/032/CR032_47.wav
HRV063_30	HRV063	HRV	TRA	male	29	27.1500625	Croatian/wav/063/CR063_30.wav
POL092_88	POL092	POL	TRA		49	7.75	Polish/wav/092/PL092_88.wav
POL022_16	POL022	POL	TRA	female	43	15.6875	Polish/wav/022/PL022_16.wav
CZE038_116	CZE038	CZE	TRA	male	21	10.3740625	Czech/wav/038/CZ038_116.wav
RUS101_100	RUS101	RUS	TRA	female	19	9.675125	Russian/wav/101/RU101_100.wav
UKR113_17	UKR113	UKR	TRA	male	67	5.375	Ukrainian/wav/113/UA113_17.wav
BUL078_81	BUL078	BUL	TRA	male	23	17.25	Bulgarian/wav/078/BG078_81.wav
HRV022_17	HRV022	HRV	TRA	female	28	7.8100625	Croatian/wav/022/CR022_17.wav
POL089_21	POL089	POL	TRA		51	6.75	Polish/wav/089/PL089_21.wav
UKR004_28	UKR004	UKR	TRA	male	22	5.0625	Ukrainian/wav/004/UA004_28.wav
HRV092_5	HRV092	HRV	TRA	male	31	10.5100625	Croatian/wav/092/CR092_5.wav
HRV083_101	HRV083	HRV	TRA	female	19	10.5700625	Croatian/wav/083/CR083_101.wav
HRV020_46	HRV020	HRV	TRA	male	16	5.1200625	Croatian/wav/020/CR020_46.wav
UKR052_57	UKR052	UKR	TRA	female	63	6.0625	Ukrainian/wav/052/UA052_57.wav
POL034_57	POL034	POL	TRA		25	4.625	Polish/wav/034/PL034_57.wav
POL089_43	POL089	POL	TRA		51	26.4375	Polish/wav/089/PL089_43.wav
POL095_22	POL095	POL	TRA		49	7.4375	Polish/wav/095/PL095_22.wav
RUS066_14	RUS066	RUS	TRA	female	39	8.742625	Russian/wav/066/RU066_14.wav
BUL103_52	BUL103	BUL	TRA	female	66	10.8125	Bulgarian/wav/103/BG103_52.wav
RUS018_76	RUS018	RUS	TRA	male	21	10.625125	Russian/wav/018/RU018_76.wav
POL060_20	POL060	POL	TRA		23	4.6875	Polish/wav/060/PL060_20.wav
UKR017_93	UKR017	UKR	TRA	female	64	4.4375	Ukrainian/wav/017/UA017_93.wav
RUS021_50	RUS021	RUS	TRA	male	21	17.735125	Russian/wav/021/RU021_50.wav
CZE024_81	CZE024	CZE	TRA	female	20	5.812	Czech/wav/024/CZ024_81.wav
POL013_113	POL013	POL	TRA	male	25	6.5625	Polish/wav/013/PL013_113.wav
RUS045_35	RUS045	RUS	TRA	male	20	6.625125	Russian/wav/045/RU045_35.wav
POL032_29	POL032	POL	TRA		49	6.125	Polish/wav/032/PL032_29.wav
POL022_81	POL022	POL	TRA	female	43	17.875	Polish/wav/022/PL022_81.wav
UKR040_14	UKR040	UKR	TRA	male	23	3.125	Ukrainian/wav/040/UA040_14.wav
RUS086_26	RUS086	RUS	TRA	male	21	4.495125	Russian/wav/086/RU086_26.wav
HRV083_49	HRV083	HRV	TRA	female	19	7.5700625	Croatian/wav/083/CR083_49.wav
